latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,historical_flood_count,infrastructure_score,flood_occurrence_current_event
9.233778,81.561651,1007,63.1,4,4,1585,63.9,1,54.7,353.9,0.27,0.297,-0.13,0,46,0
7.668339,80.908218,46,1341.3,5,3,523,34.2,1,139.6,233.7,0.419,0.075,-0.121,0,32,0
9.346477,81.189623,14,485.5,0,2,84,11.8,0,0.9,208.7,0.124,0.04,0.334,1,53,0
9.232947,80.221348,94,1694.3,3,4,1711,51.5,1,31.3,560.0,0.068,0.741,0.204,0,53,0
6.324771,81.177379,20,868.5,4,4,339,64.0,0,171.0,237.0,0.332,-0.027,-0.084,0,53,0
6.287779,80.056055,28,1588.0,0,0,578,19.7,0,37.2,179.3,0.588,-0.199,0.128,0,75,0
8.780228,79.750424,23,814.5,5,0,616,10.5,1,25.4,94.7,0.557,0.414,-0.025,0,59,0
7.468018,81.373063,2,216.0,5,2,270,5.7,1,165.0,203.0,0.668,-0.12,-0.062,3,51,1
8.641181,81.52082,45,5214.4,1,1,2277,65.1,1,84.3,387.6,0.477,0.507,-0.201,0,44,0
8.491179,80.383824,21,541.5,2,4,974,11.8,0,110.7,145.3,0.518,0.477,-0.246,0,32,0
9.02273,80.936689,41,720.3,2,1,352,17.6,0,78.0,301.2,0.373,-0.009,-0.013,0,33,0
9.099006,81.292981,105,1672.7,4,4,491,32.4,0,142.2,394.5,0.495,0.285,0.047,0,70,1
8.788372,81.533956,17,2031.2,3,0,1726,64.8,1,50.0,95.1,0.542,0.03,0.198,0,29,0
7.394153,81.271888,8,2145.2,3,2,586,25.8,0,258.3,50.2,0.346,0.75,-0.185,1,44,0
9.421094,81.799497,48,142.3,4,0,1834,49.5,1,38.4,143.7,0.245,-0.311,-0.189,0,70,0
6.835802,81.522385,100,6454.0,0,4,587,16.6,0,83.4,365.6,0.556,-0.171,0.148,0,46,0
7.604686,81.751,36,1590.6,3,2,10,26.7,0,198.0,110.2,0.262,0.321,-0.222,0,48,0
6.419338,81.042071,1768,5207.9,0,2,694,24.0,0,97.7,29.3,0.162,-0.122,-0.028,0,55,0
6.317722,79.922262,977,3733.2,0,1,443,56.3,0,32.1,132.1,0.453,0.34,-0.14,0,59,0
6.954268,79.836459,5,2830.1,3,0,10,27.1,0,42.6,90.9,0.979,0.399,0.174,2,51,0
6.504197,80.479967,26,1532.6,5,4,311,1.0,1,65.5,325.5,0.682,-0.239,-0.298,0,24,0
9.793841,79.76316,48,2271.3,4,2,425,29.1,0,26.5,38.0,0.398,-0.027,0.015,0,29,0
9.014841,80.102043,53,4311.9,4,2,937,4.1,0,34.5,495.9,0.835,0.221,0.146,0,11,0
8.312498,79.710633,1301,863.5,4,0,72,8.6,0,272.8,398.8,0.73,-0.217,0.196,0,56,0
6.53395,80.825981,70,5291.7,5,2,472,21.2,1,29.4,238.7,0.334,-0.411,-0.293,0,49,0
9.854733,79.90587,113,1701.1,4,0,957,22.7,0,4.5,422.6,0.434,-0.042,0.285,0,55,0
9.207375,81.179411,15,2470.9,3,4,994,4.9,0,172.7,220.3,0.733,0.399,0.079,0,16,1
7.408437,79.845048,96,2353.1,5,3,1708,80.5,1,231.4,226.6,0.829,-0.216,0.049,0,45,0
8.717312,81.633805,1,7404.2,2,3,266,8.7,0,157.2,458.3,0.914,0.55,0.074,1,29,1
8.549803,80.186405,62,46.1,5,3,547,15.4,1,69.1,80.1,0.257,0.624,0.205,1,24,0
7.3065,81.587465,43,166.8,2,2,204,23.0,0,100.4,335.9,0.706,-0.212,-0.198,0,42,0
6.37642,81.752409,108,563.1,5,1,466,29.2,1,93.7,166.8,0.681,0.136,-0.153,0,17,0
8.416388,81.331574,16,73.4,4,3,296,54.7,0,35.7,284.6,0.52,0.047,-0.198,0,7,0
6.406257,79.651267,60,1849.6,6,4,505,14.3,0,92.2,190.6,0.478,0.247,0.541,0,36,0
8.986027,80.245319,111,3775.8,0,3,1926,33.5,1,163.5,62.9,0.803,0.05,0.028,0,75,0
6.471714,80.964596,50,1147.4,4,3,85,9.6,0,61.8,109.3,0.913,0.485,0.578,0,28,0
8.99252,80.798849,1037,2939.3,0,2,449,8.3,0,27.3,218.8,0.325,-0.183,0.029,0,43,0
6.754716,81.513304,106,927.8,6,2,447,34.2,0,72.5,66.8,0.366,-0.304,0.2,0,47,0
6.404483,79.921961,105,313.2,3,1,497,15.8,0,86.8,191.4,0.598,0.17,-0.155,0,53,0
9.565847,80.864419,135,10942.8,0,1,175,50.0,0,153.5,205.8,0.117,-0.102,-0.037,0,34,0
7.680726,80.724724,69,1777.2,4,2,1416,56.1,1,87.6,164.8,0.718,0.114,0.362,1,35,0
8.159726,81.09644,216,2448.9,2,4,377,29.7,0,79.5,14.5,0.49,0.354,0.298,0,50,0
5.960369,79.949636,150,2666.3,0,0,91,8.6,0,83.4,214.9,0.224,-0.005,-0.103,0,17,0
7.527572,80.036126,17,769.1,0,4,541,21.2,0,96.6,5.0,0.782,0.511,0.196,0,5,0
8.235419,81.729994,720,1660.0,2,4,648,29.9,0,116.2,277.5,0.587,0.419,-0.009,0,59,0
7.025504,80.10868,109,2436.6,0,1,314,37.6,0,167.2,458.5,0.355,0.133,-0.003,0,78,1
7.53027,79.687199,224,891.6,5,3,532,15.0,1,104.0,106.0,0.331,0.236,-0.083,0,42,0
7.485604,80.32882,984,13.3,3,2,657,11.4,0,64.7,176.3,0.768,0.105,0.157,0,72,0
9.188571,79.914372,116,655.4,5,4,244,22.5,1,115.0,42.6,0.663,0.094,0.589,0,28,0
8.699546,80.04533,56,2055.8,2,3,508,35.5,0,34.0,210.2,0.433,0.811,0.014,0,50,0
7.629716,81.726104,72,1696.3,0,2,144,1.0,0,25.9,153.6,0.633,0.235,-0.345,0,56,0
8.833197,81.184507,103,4632.1,4,0,351,1.0,0,56.4,218.1,0.677,0.03,0.203,0,53,0
7.660585,81.83957,115,697.9,2,2,931,1.0,0,4.6,154.2,0.798,0.275,0.707,0,40,0
7.054543,81.171438,471,3400.5,2,4,623,15.0,0,203.2,373.4,0.875,0.532,-0.212,0,60,1
7.593083,81.836278,119,368.4,1,2,803,30.4,0,119.7,310.8,0.632,-0.229,-0.123,0,65,0
7.144175,81.708388,19,1659.0,6,3,361,27.9,0,15.5,170.8,0.628,-0.01,0.043,1,41,0
7.077781,79.999365,22,5577.3,3,4,226,20.0,0,7.8,62.4,0.322,0.621,0.148,0,28,0
7.409241,80.01365,10,894.8,0,4,146,15.7,0,114.6,215.2,0.543,0.162,0.329,0,61,0
9.355067,81.33225,48,3078.6,2,1,10,32.9,0,81.8,132.2,0.536,0.745,-0.394,1,34,0
9.886475,80.693344,63,2450.3,5,4,351,21.8,1,9.3,154.6,0.438,0.092,-0.17,0,39,0
7.441876,81.254275,159,2204.1,6,4,1335,1.0,1,84.4,333.6,0.661,-0.256,0.246,0,15,0
9.887934,81.880495,952,1778.4,4,1,138,42.6,0,26.5,38.4,0.838,-0.021,0.058,0,21,0
7.766086,80.197923,706,2292.2,0,3,1280,45.0,1,17.3,132.6,0.729,0.55,0.239,0,55,0
7.274212,81.557614,38,2624.6,0,3,1262,44.7,1,46.9,68.8,0.097,0.005,0.012,0,39,0
9.418265,80.205005,1285,969.2,3,4,1567,78.1,1,141.7,118.0,0.535,0.197,0.308,0,62,0
7.967844,79.680279,94,2795.8,4,3,663,37.3,0,73.4,311.1,0.198,0.254,0.073,0,66,0
6.512748,80.020005,293,1108.8,3,0,632,53.8,0,105.3,226.5,0.624,0.352,-0.141,0,25,0
7.426317,81.825334,129,2641.9,0,2,734,37.8,0,17.4,157.8,0.667,0.287,-0.115,1,45,0
8.953257,80.372619,114,888.0,4,0,667,26.0,0,10.5,385.2,0.718,0.433,-0.005,0,54,0
8.228872,80.168098,115,572.5,0,3,737,1.0,0,17.6,418.5,0.467,0.305,-0.028,0,41,0
9.875954,80.002635,124,992.9,0,3,1925,26.6,1,23.8,436.2,0.749,-0.193,-0.225,0,70,0
8.760159,80.579347,61,1001.9,6,4,731,21.6,0,174.6,607.6,0.308,0.0,0.826,0,35,0
7.635052,80.408843,36,473.3,5,4,421,4.2,1,89.3,233.0,0.729,0.228,-0.284,0,61,0
7.996168,80.148385,5,5783.0,0,4,200,43.0,0,81.9,40.0,0.447,0.013,-0.175,0,69,0
7.716501,79.998409,1680,6906.2,0,2,259,20.2,0,67.0,176.5,0.252,0.197,0.224,0,51,0
5.954994,80.338664,14,911.6,5,3,226,33.3,1,117.3,133.3,0.604,0.572,0.008,0,38,0
7.211994,81.479731,63,425.4,6,3,483,25.7,0,33.6,51.5,0.298,0.344,-0.174,1,66,0
6.914158,81.497417,40,3891.4,2,1,662,57.0,0,16.6,84.3,0.235,0.1,0.203,0,83,0
6.177903,79.910471,109,1917.1,4,2,626,28.9,0,167.8,200.3,0.694,-0.103,0.059,0,46,0
9.451685,81.599336,57,5336.2,0,1,361,28.9,0,141.3,198.2,0.788,0.192,0.114,0,76,0
6.905445,81.443145,526,487.7,4,4,496,50.3,0,32.0,480.3,0.43,0.125,-0.275,0,23,0
6.982035,81.871519,0,5814.8,1,1,524,32.3,0,11.9,290.1,0.54,0.298,-0.024,2,38,0
8.370235,80.614902,11,0.1,0,0,792,1.0,0,98.6,136.0,0.609,0.317,0.634,0,58,0
7.654539,80.429562,120,948.9,4,0,334,1.0,0,25.9,207.6,0.49,0.222,-0.163,0,78,0
7.645584,81.582865,100,578.7,5,0,542,40.7,1,199.9,233.3,0.404,-0.049,-0.057,0,29,0
8.699909,80.338636,35,199.4,0,2,10,25.3,0,43.8,131.5,0.592,-0.13,0.06,0,79,0
6.993569,81.863465,1463,1601.5,0,0,276,34.6,0,14.8,154.7,0.272,0.45,0.325,0,54,0
8.163193,81.420972,92,5664.4,2,1,378,1.0,0,66.8,198.9,0.918,0.704,-0.534,0,22,0
9.237295,81.159827,704,1792.1,0,3,1922,39.7,1,265.0,212.3,0.82,0.413,-0.027,0,74,0
9.216669,79.962941,7,1319.2,5,4,420,1.0,1,14.3,38.9,0.536,0.579,-0.333,2,80,0
6.973155,80.894832,109,614.7,0,0,781,4.8,0,94.3,68.7,0.757,-0.056,-0.167,0,80,0
9.086371,79.818321,113,1165.6,5,3,405,28.4,1,110.3,177.3,0.546,-0.075,0.004,0,31,0
9.725234,81.548488,58,1617.4,2,3,700,14.5,0,10.9,460.9,0.394,0.216,0.418,0,24,0
9.141264,81.331146,106,1872.9,2,3,73,23.3,0,85.3,189.2,0.547,0.12,0.297,1,46,0
8.24805,81.865713,25,505.6,4,4,956,22.0,0,134.6,15.5,0.851,0.341,-0.343,0,46,0
9.453132,79.829539,20,469.0,5,3,145,1.0,1,80.5,355.6,0.565,-0.232,0.394,0,62,1
8.506011,81.42771,135,2593.3,6,3,2207,52.4,1,70.9,50.3,0.455,0.61,0.063,0,50,0
9.739857,80.569045,10,201.6,2,1,354,1.0,0,12.7,194.8,0.73,0.39,0.68,0,71,0
8.731162,80.938054,38,957.1,0,4,70,8.7,0,3.5,626.8,0.913,0.333,-0.114,1,87,0
8.712144,80.463663,47,535.1,5,0,684,34.3,1,16.8,279.7,0.506,-0.062,-0.08,0,36,0
8.011618,80.564294,106,251.9,5,3,600,6.9,1,94.1,239.5,0.35,0.151,-0.127,0,38,0
6.798477,79.755968,51,1502.7,0,0,1014,13.8,1,88.6,184.2,0.445,0.077,-0.194,0,70,0
9.315447,81.574894,24,1939.3,4,0,701,4.1,0,93.1,410.2,0.502,-0.041,0.004,0,90,0
9.610001,80.567568,178,2142.8,6,0,236,38.7,0,42.8,308.7,0.816,0.318,0.49,0,31,0
6.908348,80.14359,45,1130.5,4,2,231,1.0,0,112.7,98.8,0.844,0.434,-0.226,0,74,0
8.935506,81.427441,99,5910.8,1,4,21,35.8,0,31.2,350.0,0.565,0.475,-0.09,0,48,0
6.839333,80.661924,9,535.1,4,1,648,36.8,0,111.8,94.3,0.365,0.091,0.062,1,77,0
9.470103,80.089523,77,1312.9,2,4,318,23.7,0,34.3,176.4,0.565,0.318,0.099,0,61,0
6.040881,80.705984,31,27.1,3,0,756,17.7,0,89.3,177.4,0.301,0.198,0.101,1,6,1
6.204391,80.491988,1078,3576.1,0,0,645,68.5,0,124.0,522.1,0.479,0.416,-0.126,0,41,1
6.284269,80.857035,29,1021.1,0,4,791,3.8,0,51.2,175.2,0.582,0.011,0.222,0,26,0
9.009857,80.197993,163,523.1,2,4,203,24.5,0,4.4,293.6,0.927,0.495,-0.194,0,47,0
9.253545,80.526182,106,486.8,2,2,308,4.2,0,160.4,147.0,0.865,0.516,0.005,0,37,0
9.843172,79.750036,133,226.9,0,0,737,6.5,0,19.8,65.2,0.669,0.138,-0.195,0,31,0
7.101564,80.937173,24,4570.8,5,1,194,19.3,1,66.0,27.9,0.049,0.024,-0.087,0,86,0
7.462596,81.073377,24,2478.3,5,1,362,18.4,1,34.3,165.5,0.1,0.013,0.267,0,30,0
8.629691,80.154289,61,3742.3,5,4,1778,58.6,1,24.8,514.5,0.37,0.338,0.118,0,24,0
7.088266,80.500268,689,6651.9,5,0,563,18.8,1,102.0,236.8,0.376,0.152,-0.073,0,52,0
9.835071,79.908075,33,3164.8,0,2,332,31.8,0,33.4,10.4,0.282,0.289,0.375,0,19,0
7.976509,81.653758,17,1148.8,2,4,732,1.8,0,160.9,415.3,0.638,0.319,0.077,1,64,1
9.714725,80.38332,675,281.9,2,1,162,10.1,0,112.7,171.0,0.454,0.339,0.118,1,75,0
8.929228,80.548399,91,1875.7,5,2,118,34.3,1,24.4,70.7,0.365,0.031,0.064,0,53,0
8.658708,79.694053,855,1045.5,3,2,170,1.0,0,48.2,474.1,0.845,0.637,0.378,0,59,0
7.929317,79.833722,40,1976.3,6,1,1187,1.0,1,35.1,56.7,0.637,0.643,0.15,0,73,0
8.453247,80.609621,72,570.3,6,2,635,15.9,0,6.3,200.4,0.571,0.361,-0.154,0,33,0
9.850094,80.455493,98,423.7,4,3,417,49.2,0,130.6,49.9,0.388,-0.172,-0.078,2,20,0
8.139698,80.044725,17,3102.9,0,3,542,1.0,0,133.7,339.4,0.891,0.107,-0.018,0,31,1
8.069731,81.242372,88,3444.2,5,1,1658,52.4,1,123.6,227.6,0.503,-0.219,0.072,0,43,0
6.466544,81.34212,8,143.5,3,2,1101,6.8,1,200.6,360.8,0.453,0.507,-0.35,1,25,1
7.875099,80.742266,61,6303.2,5,2,723,17.2,1,197.2,188.9,0.845,0.067,-0.042,0,36,0
7.693432,80.087438,67,4391.3,3,0,2298,72.4,1,79.1,5.7,0.616,0.143,0.258,0,58,0
6.317266,80.507157,83,6895.4,4,4,697,47.4,0,45.3,108.4,0.502,-0.476,-0.055,0,43,0
9.531246,81.644386,41,10911.1,5,3,38,8.6,1,92.4,20.6,0.498,0.033,0.062,0,50,0
8.506371,81.290366,72,283.6,4,3,702,1.0,0,81.5,311.6,0.373,-0.042,-0.053,1,50,0
9.348206,80.21017,70,656.3,4,4,10,47.0,0,81.3,392.3,0.286,0.227,-0.149,0,38,1
7.685294,80.310854,28,839.0,0,3,10,1.0,0,193.1,23.5,0.517,-0.199,-0.309,0,33,0
7.368456,81.335175,121,2543.6,5,0,205,29.5,1,102.5,182.9,0.798,0.174,0.326,0,48,0
9.421045,80.465236,444,330.7,6,0,904,67.8,0,35.4,53.9,0.269,-0.073,0.245,3,61,0
8.769197,81.046517,79,1696.6,2,3,614,28.0,0,102.3,286.9,0.477,0.214,-0.227,0,31,0
8.856216,80.537511,796,2062.7,3,4,275,1.0,0,74.2,198.0,0.534,0.289,0.07,0,46,0
9.809136,80.264054,121,718.8,2,2,399,1.0,0,42.0,277.4,0.032,0.469,0.176,0,50,0
9.554515,81.169623,97,333.2,3,2,92,26.2,0,71.1,60.5,0.851,0.542,0.699,1,49,0
7.094841,80.599118,149,1548.6,0,3,592,27.5,0,48.6,314.7,0.325,0.297,0.267,0,22,0
9.43583,81.881825,20,1330.2,4,0,239,28.0,0,95.3,133.8,0.643,0.289,-0.433,0,37,0
9.000733,79.917088,74,174.9,3,4,897,8.0,0,20.3,515.6,0.831,0.276,0.088,2,28,0
8.195955,80.419764,0,2508.9,6,1,792,1.0,0,24.5,47.7,0.075,-0.006,0.699,1,62,0
6.283567,80.144466,39,2106.1,0,3,468,11.4,0,36.5,130.1,0.552,-0.097,-0.097,0,43,0
8.987491,80.451259,71,564.1,0,4,1007,1.0,1,58.7,149.2,0.112,-0.026,-0.373,0,14,0
8.328241,80.958428,49,4507.5,4,0,10,34.8,0,75.9,177.5,0.598,0.079,0.233,0,41,0
8.067981,81.143949,116,1189.7,1,4,567,76.1,0,9.1,437.4,0.4,-0.045,0.054,0,50,0
9.109524,80.45098,129,1038.6,5,2,40,1.0,1,5.5,171.2,0.906,-0.119,-0.249,0,55,0
8.563998,81.661322,1280,2022.5,4,2,142,45.5,0,47.4,164.4,0.851,0.371,0.05,0,45,0
9.170125,81.069082,121,1244.1,0,0,495,53.9,0,5.6,448.0,0.92,0.289,0.32,0,33,0
7.820596,80.031538,20,2216.6,3,2,127,8.9,0,24.3,250.3,0.794,0.38,-0.107,0,54,0
9.072328,80.568592,61,5767.9,0,0,469,35.3,0,221.4,340.3,0.688,0.55,-0.213,0,30,1
7.900392,79.999312,4,968.9,6,2,963,27.7,0,31.5,49.4,0.47,0.276,0.381,1,45,0
9.799957,80.998181,74,538.1,5,4,209,1.0,1,25.0,225.8,0.231,0.192,0.179,0,69,0
9.5338,81.404878,1112,940.0,5,0,1069,76.4,1,31.3,38.5,0.233,0.045,-0.044,0,72,0
9.221466,80.049999,3,3174.0,4,3,491,40.0,0,52.0,314.7,0.665,0.492,-0.116,1,15,0
8.621082,79.965827,494,1473.4,2,4,277,1.0,0,2.9,69.2,0.057,0.671,-0.046,0,30,0
8.415558,80.05431,17,3779.6,5,3,324,1.0,1,245.9,443.8,0.834,0.004,0.153,0,38,0
7.70257,80.222352,104,82.3,4,4,448,27.0,0,94.8,115.5,0.638,0.061,0.055,0,49,0
6.660534,80.414377,58,3204.5,6,3,333,6.2,0,28.8,184.2,0.752,-0.156,0.281,0,57,0
9.03979,81.222764,0,1111.3,5,4,1000,1.0,1,93.2,42.5,0.286,0.003,-0.25,0,92,0
6.498948,80.841579,6,4961.7,0,1,942,1.5,0,99.4,118.1,0.754,0.338,0.224,2,76,0
8.099303,81.297098,8,347.9,0,1,737,1.0,0,161.4,289.4,0.305,0.113,0.135,1,50,0
6.865465,80.961703,80,1296.1,0,1,672,11.1,0,105.2,233.0,0.519,-0.036,-0.011,0,5,0
8.619586,81.065962,107,2930.6,2,1,499,8.1,0,188.3,188.6,0.259,0.093,0.054,0,10,0
7.122355,81.165938,57,4855.0,5,4,1028,28.2,1,67.3,311.2,0.373,0.829,-0.267,0,26,0
6.482415,81.674609,11,1655.4,3,4,437,29.6,0,139.6,178.0,0.695,0.188,-0.109,0,66,0
7.454864,80.654665,863,723.9,6,2,1892,20.0,1,0.9,165.1,0.395,-0.282,0.164,0,23,0
9.012219,80.888737,27,3406.7,0,3,538,9.4,0,112.0,1.0,0.195,0.13,-0.213,0,10,0
7.225097,80.17914,131,994.4,3,2,101,17.5,0,51.4,147.5,0.108,0.312,0.129,0,20,0
7.177504,79.674559,1563,382.4,3,1,588,17.7,0,57.1,152.3,0.508,0.612,0.528,1,69,0
6.042625,81.702978,1460,4078.4,3,2,311,18.6,0,49.6,310.7,0.501,0.075,0.145,0,58,0
7.951636,79.823679,43,32.4,4,0,1254,85.4,1,57.3,161.1,0.705,-0.224,0.225,0,55,0
9.365643,79.887081,59,70.4,0,3,801,1.0,0,112.5,485.2,0.732,-0.25,0.1,0,56,1
6.297032,80.230427,37,167.9,2,1,229,1.0,0,122.8,79.5,0.695,0.64,0.358,1,38,0
5.995204,81.262886,30,1000.0,0,2,400,39.8,0,96.3,245.5,0.207,0.688,0.062,0,50,0
7.033839,79.765676,37,403.3,3,0,1715,54.7,1,229.8,204.6,0.417,0.419,-0.377,1,56,1
7.16327,79.663106,99,1677.0,3,3,805,1.0,0,13.8,196.3,0.699,0.706,-0.323,0,32,0
6.44949,80.35789,95,945.9,4,3,379,1.0,0,78.9,260.2,0.671,0.046,-0.099,0,56,0
8.96047,80.26815,8,628.4,1,2,470,36.5,0,69.7,152.2,0.525,0.153,-0.079,0,9,0
8.644084,80.166893,14,143.4,4,0,49,43.9,0,90.4,209.8,0.101,0.279,0.091,0,29,1
7.965859,80.326174,33,82.6,5,3,663,7.8,1,99.7,31.5,0.652,0.18,-0.003,0,22,0
9.533148,81.574934,1324,1159.9,3,3,62,1.0,0,63.4,109.5,0.775,0.282,0.06,0,19,0
9.733237,81.042165,117,4408.3,5,2,411,27.0,1,176.1,191.8,0.356,0.455,-0.132,0,36,0
8.523245,81.722644,106,1210.8,0,2,954,28.1,0,206.9,356.9,0.528,0.519,0.006,0,75,0
7.310192,81.50502,91,3271.2,1,0,428,14.2,0,117.2,404.8,0.6,-0.235,0.216,0,45,0
6.472493,80.346321,96,1306.2,0,0,373,31.1,0,71.2,109.1,0.568,0.01,0.216,0,44,0
6.40705,81.264121,52,4515.2,0,4,24,29.0,0,139.6,52.9,0.573,0.091,0.12,0,46,0
6.146291,79.987004,48,1321.8,5,4,495,19.0,1,168.5,221.4,0.412,0.291,0.303,0,15,0
6.28834,80.371379,939,1829.3,0,1,230,22.2,0,206.4,378.3,0.667,-0.094,0.08,0,47,0
9.349069,80.615446,26,1399.2,0,1,345,1.9,0,77.3,423.3,0.492,-0.04,0.152,0,57,1
5.965821,80.262262,1211,2179.9,0,1,1609,43.4,1,48.3,283.6,0.364,0.271,0.201,0,95,0
7.570059,81.123457,115,2690.8,2,4,548,30.4,0,18.8,407.5,0.521,0.403,0.428,0,5,0
7.178652,81.190959,83,652.4,0,1,10,5.3,0,3.0,157.1,0.49,0.339,-0.042,0,43,0
7.058581,80.344154,107,573.6,3,3,751,41.9,0,170.8,358.5,0.296,0.644,-0.247,0,27,0
8.336236,80.160689,37,1383.7,0,0,784,21.5,0,176.2,128.0,0.747,-0.091,0.294,0,42,0
6.139978,80.634611,385,2696.2,3,0,207,10.2,0,34.8,45.7,0.691,0.232,0.094,0,66,0
8.305889,81.707137,21,578.5,0,4,604,23.1,0,108.8,361.9,0.76,0.043,0.506,0,69,1
9.591988,81.090617,34,1806.7,0,3,700,20.7,0,23.0,348.6,0.643,0.067,0.252,0,52,0
8.17647,79.822924,78,105.1,0,2,289,1.0,0,54.6,90.6,0.147,-0.112,0.631,1,35,0
9.549772,81.618487,37,716.7,5,4,1695,54.5,1,139.6,196.9,0.345,0.135,0.25,1,62,0
7.912701,80.080948,39,3260.8,4,3,663,31.5,0,119.8,250.4,0.344,-0.081,-0.27,0,42,0
7.079516,80.046037,856,3815.2,1,3,454,41.2,0,23.6,110.2,0.414,-0.502,0.083,0,63,0
9.619548,81.639088,53,2461.2,5,4,455,11.6,1,21.3,325.7,0.719,0.325,0.218,0,5,0
7.657683,81.546607,11,416.9,3,2,478,7.3,0,42.0,13.1,0.497,0.56,0.122,0,48,0
5.910739,80.952688,50,1460.5,2,3,594,19.5,0,44.7,49.5,0.5,0.808,-0.09,0,58,0
7.996784,80.284876,8,1191.1,0,3,299,5.6,0,92.5,317.7,0.686,-0.048,-0.217,0,89,0
7.255817,81.219926,60,372.8,0,3,1267,75.7,1,83.3,144.0,0.649,0.448,-0.001,0,28,0
7.722892,80.015838,46,1775.5,0,0,1606,50.7,1,145.9,352.4,0.49,-0.225,0.291,0,64,1
7.646481,80.102308,64,1569.7,3,4,634,1.9,0,4.2,60.8,0.477,0.119,-0.087,0,55,0
8.31823,81.884619,28,5385.4,4,1,91,11.8,0,34.5,210.5,0.427,-0.4,-0.13,0,30,0
6.747573,81.74255,121,1479.6,0,4,131,47.1,0,263.8,159.0,0.899,0.465,-0.015,0,53,0
9.009664,80.517382,30,2077.4,0,2,315,21.8,0,47.0,34.8,0.518,0.255,0.391,0,39,0
8.967563,80.615875,115,3515.6,1,1,373,32.6,0,120.4,258.9,0.392,0.083,0.212,0,45,0
7.91273,80.67953,156,2683.4,0,0,148,35.8,0,39.3,177.6,0.289,0.122,0.194,0,49,0
6.257496,79.985138,15,300.3,2,4,172,25.8,0,82.8,8.5,0.842,0.26,0.169,0,30,0
7.492669,81.376491,3,768.9,4,3,539,41.7,0,101.0,116.0,0.302,0.073,0.044,3,51,0
9.600979,80.806532,903,877.3,2,2,1053,55.1,1,31.4,59.9,0.717,-0.041,0.14,0,58,0
7.193593,81.513853,66,1076.2,6,3,10,2.5,0,115.5,63.4,0.332,0.025,0.258,0,65,0
8.277933,80.95607,959,2691.4,4,3,492,35.1,0,69.9,175.0,0.405,0.029,0.046,0,8,0
9.622944,80.54526,810,675.9,0,2,10,7.4,0,47.5,234.3,0.732,0.033,-0.016,0,52,0
9.028487,81.15506,105,12.0,5,4,1538,57.9,1,207.1,302.6,0.093,0.117,-0.459,0,33,0
8.483224,80.523569,6,1241.8,6,2,2346,67.5,1,49.4,16.9,0.178,-0.003,0.168,0,7,0
9.281967,81.433146,6,4809.8,0,4,1561,65.9,1,39.0,114.2,0.489,-0.03,-0.547,1,20,0
6.159339,81.357726,52,494.1,6,0,680,21.8,0,69.5,68.2,0.626,0.466,0.494,0,82,0
6.380695,80.220965,39,517.6,2,4,226,67.6,0,5.6,175.6,0.734,0.134,0.385,0,53,0
7.486902,79.854799,113,356.4,1,1,719,12.8,0,22.8,314.9,0.049,0.384,-0.113,0,37,0
9.358707,81.268838,20,6232.8,2,2,905,19.6,0,149.7,104.4,0.449,0.727,-0.425,0,39,0
7.81582,80.111775,68,627.2,0,2,709,28.4,0,71.0,323.4,0.387,-0.092,-0.261,0,38,0
7.750377,80.441392,63,2571.8,5,2,541,18.7,1,12.1,274.2,0.28,-0.256,-0.104,0,95,0
7.752946,79.725227,13,2392.8,0,2,649,1.0,0,1.4,291.3,0.389,0.016,-0.288,0,68,0
7.577357,81.344115,21,2096.4,0,4,298,10.8,0,71.9,299.1,0.609,-0.36,0.167,0,46,0
8.072299,81.664312,76,2337.4,0,0,1384,26.5,1,27.0,121.5,0.536,0.355,0.287,0,41,0
6.361946,81.563192,55,76.7,6,4,28,24.2,0,1.3,351.8,0.499,0.303,0.227,2,39,0
9.078917,81.515675,16,947.5,4,1,302,33.8,0,12.5,181.2,0.437,0.789,-0.403,0,70,0
9.726583,81.673263,51,197.0,2,4,121,30.2,0,69.7,216.9,0.475,0.083,-0.257,0,50,0
8.789871,81.550786,65,2251.3,2,2,799,5.5,0,34.5,263.1,0.692,0.105,0.21,0,73,0
8.76315,80.201248,0,2284.7,0,4,454,29.3,0,56.9,167.4,0.846,0.5,0.292,0,49,0
9.08004,80.624356,53,2927.4,6,2,1813,68.1,1,8.3,410.6,0.83,0.244,0.3,0,60,0
9.437587,80.275338,44,1012.3,2,1,189,16.8,0,90.3,83.0,0.827,0.244,0.191,0,47,0
8.514026,81.177762,32,71.8,5,4,219,7.3,1,123.1,366.5,0.218,0.08,-0.324,1,46,1
6.356651,80.173735,170,1612.5,0,1,313,55.1,0,27.8,247.5,0.654,0.241,0.118,0,31,0
6.736452,80.035715,63,1611.2,2,3,1379,19.7,1,17.7,224.3,0.361,0.752,0.376,0,49,0
6.861834,80.798793,160,576.7,3,3,215,3.0,0,117.9,262.4,0.37,0.451,0.131,0,27,0
6.042553,81.113803,931,1379.5,0,1,711,10.8,0,122.4,28.5,0.036,-0.475,0.122,0,26,0
9.857579,80.373328,103,1509.2,0,3,591,1.0,0,52.8,358.8,0.542,-0.022,0.31,0,34,0
6.486779,80.35626,53,46.1,0,4,396,22.1,0,17.4,327.2,0.633,0.109,-0.517,1,67,0
